    338.0000        6.920491       0.3473010E-01    3354.097        2.500020        1.476826       0.9643833E-02   0.1112535        10.09804        0.000000        89.99905        0.000000        0.000000        97460.03        98857.70        633.1284        0.000000        316.8282        294.3762        294.1581        0.000000        0.000000        0.000000       0.8587998        3359.807        0.000000        0.000000        24.53986        8.803571        10.17110       0.3935800E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.300856        32.58738      -0.8688692E-11
    338.1000        6.920518       0.3472352E-01    3354.164        2.500020        1.477087       0.9216944E-02   0.1191442        10.06287        0.000000        90.00108        0.000000        0.000000        97460.09        98857.67        633.1283        0.000000        316.8282        294.3761        294.1583        0.000000        0.000000        0.000000       0.8593140        3359.866        0.000000        0.000000        24.53986        8.803575        10.13614       0.3918505E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.216450        32.59719      -0.8688768E-11
    338.2000        6.920547       0.3471693E-01    3354.224        2.500020        1.477343       0.9785133E-02   0.1203697        10.02731        0.000000        90.00150        0.000000        0.000000        97460.16        98857.63        633.1283        0.000000        316.8283        294.3761        294.1585        0.000000        0.000000        0.000000       0.8598222        3359.935        0.000000        0.000000        24.53986        8.803579        10.10102       0.3898436E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.270658        32.60471      -0.8688843E-11
    338.3000        6.920583       0.3471036E-01    3354.290        2.500020        1.477604       0.1110874E-01   0.1152582        9.991960        0.000000        90.00085        0.000000        0.000000        97460.23        98857.60        633.1283        0.000000        316.8283        294.3760        294.1587        0.000000        0.000000        0.000000       0.8603363        3360.057        0.000000        0.000000        24.53986        8.803583        10.06560       0.3875869E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.207238        32.60720      -0.8688817E-11
    338.4000        6.920623       0.3470379E-01    3354.389        2.500020        1.477861       0.1101531E-01   0.1086032        9.957395        0.000000        90.00124        0.000000        0.000000        97460.30        98857.57        633.1283        0.000000        316.8284        294.3760        294.1590        0.000000        0.000000        0.000000       0.8608468        3360.123        0.000000        0.000000        24.53986        8.803587        10.03003       0.3851107E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.256526        32.61676      -0.8688843E-11
    338.5000        6.920665       0.3469723E-01    3354.474        2.500020        1.478125       0.1039234E-01   0.1054622        9.923032        0.000000        90.00087        0.000000        0.000000        97460.38        98857.53        633.1283        0.000000        316.8284        294.3760        294.1592        0.000000        0.000000        0.000000       0.8613645        3360.252        0.000000        0.000000        24.53986        8.803591        9.994710       0.3824470E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.192785        32.61988      -0.8688876E-11
    338.6000        6.920705       0.3469068E-01    3354.580        2.500020        1.478387       0.9282326E-02   0.1070999        9.889277        0.000000        90.00081        0.000000        0.000000        97460.44        98857.50        633.1283        0.000000        316.8285        294.3759        294.1594        0.000000        0.000000        0.000000       0.8618801        3360.302        0.000000        0.000000        24.53986        8.803595        9.959725       0.3796297E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.118725        32.63215      -0.8688774E-11
    338.7000        6.920739       0.3468414E-01    3354.656        2.500020        1.478645       0.9029017E-02   0.1132112        9.854883        0.000000        89.99902        0.000000        0.000000        97460.51        98857.46        633.1283        0.000000        316.8286        294.3759        294.1596        0.000000        0.000000        0.000000       0.8623911        3360.370        0.000000        0.000000        24.53986        8.803598        9.925173       0.3766959E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.183872        32.63858      -0.8688744E-11
    338.8000        6.920767       0.3467760E-01    3354.725        2.500020        1.478909       0.8389137E-02   0.1186538        9.820122        0.000000        90.00111        0.000000        0.000000        97460.58        98857.43        633.1283        0.000000        316.8286        294.3759        294.1599        0.000000        0.000000        0.000000       0.8629090        3360.428        0.000000        0.000000        24.53986        8.803602        9.890723       0.3736858E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.097567        32.64843      -0.8688744E-11
    338.9000        6.920798       0.3467107E-01    3354.785        2.500020        1.479168       0.9107201E-02   0.1201360        9.784888        0.000000        89.99901        0.000000        0.000000        97460.65        98857.39        633.1282        0.000000        316.8286        294.3758        294.1601        0.000000        0.000000        0.000000       0.8634209        3360.502        0.000000        0.000000        24.53986        8.803606        9.856053       0.3706424E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.167928        32.65280      -0.8688732E-11
    339.0000        6.920827       0.3466455E-01    3354.853        2.500020        1.479432       0.9187160E-02   0.1168621        9.749719        0.000000        90.00101        0.000000        0.000000        97460.72        98857.35        633.1282        0.000000        316.8287        294.3758        294.1603        0.000000        0.000000        0.000000       0.8639388        3360.566        0.000000        0.000000        24.53985        8.803610        9.821033       0.3676096E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.082390        32.66154      -0.8688652E-11
    339.1000        6.920859       0.3465803E-01    3354.918        2.500020        1.479690       0.9396156E-02   0.1107895        9.714416        0.000000        90.00143        0.000000        0.000000        97460.78        98857.32        633.1282        0.000000        316.8287        294.3757        294.1605        0.000000        0.000000        0.000000       0.8644504        3360.638        0.000000        0.000000        24.53985        8.803614        9.785745       0.3646307E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.137938        32.66806      -0.8688664E-11
    339.2000        6.920898       0.3465153E-01    3354.988        2.500020        1.479954       0.1020512E-01   0.1041417        9.679426        0.000000        90.00085        0.000000        0.000000        97460.85        98857.28        633.1282        0.000000        316.8288        294.3757        294.1607        0.000000        0.000000        0.000000       0.8649678        3360.761        0.000000        0.000000        24.53985        8.803617        9.750302       0.3617474E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.073238        32.67053      -0.8688559E-11
    339.3000        6.920939       0.3464502E-01    3355.088        2.500020        1.480215       0.9901934E-02   0.1008671        9.645194        0.000000        90.00118        0.000000        0.000000        97460.92        98857.24        633.1282        0.000000        316.8289        294.3756        294.1609        0.000000        0.000000        0.000000       0.8654819        3360.812        0.000000        0.000000        24.53985        8.803621        9.714893       0.3589991E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.123883        32.67945      -0.8688520E-11
    339.4000        6.920982       0.3463853E-01    3355.168        2.500020        1.480482       0.9414884E-02   0.1035561        9.611143        0.000000        90.00091        0.000000        0.000000        97460.99        98857.21        633.1282        0.000000        316.8289        294.3756        294.1611        0.000000        0.000000        0.000000       0.8660037        3360.925        0.000000        0.000000        24.53985        8.803625        9.679860       0.3564239E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.058332        32.68269      -0.8688567E-11
    339.5000        6.921026       0.3463205E-01    3355.265        2.500020        1.480749       0.8645519E-02   0.1109225        9.577614        0.000000        89.99878        0.000000        0.000000        97461.06        98857.17        633.1282        0.000000        316.8289        294.3756        294.1613        0.000000        0.000000        0.000000       0.8665237        3360.984        0.000000        0.000000        24.53985        8.803629        9.645209       0.3540577E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.135671        32.69090      -0.8688734E-11
    339.6000        6.921062       0.3462557E-01    3355.344        2.500020        1.481022       0.7090429E-02   0.1212691        9.543703        0.000000        89.99866        0.000000        0.000000        97461.12        98857.13        633.1282        0.000000        316.8290        294.3755        294.1616        0.000000        0.000000        0.000000       0.8670514        3361.049        0.000000        0.000000        24.53985        8.803633        9.610991       0.3519347E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.236848        32.69706      -0.8688635E-11
    339.7000        6.921095       0.3461910E-01    3355.412        2.500020        1.481304       0.5665889E-02   0.1291522        9.509336        0.000000        89.99864        0.000000        0.000000        97461.20        98857.09        633.1282        0.000000        316.8290        294.3755        294.1618        0.000000        0.000000        0.000000       0.8675876        3361.119        0.000000        0.000000        24.53985        8.803637        9.576919       0.3500864E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.349372        32.70195      -0.8688453E-11
    339.8000        6.921127       0.3461263E-01    3355.477        2.500020        1.481593       0.5140638E-02   0.1311608        9.474675        0.000000        89.99853        0.000000        0.000000        97461.27        98857.05        633.1281        0.000000        316.8291        294.3755        294.1620        0.000000        0.000000        0.000000       0.8681311        3361.192        0.000000        0.000000        24.53985        8.803639        9.542669       0.3485414E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.467124        32.70608      -0.8688533E-11
    339.9000        6.921155       0.3460618E-01    3355.545        2.500020        1.481887       0.5077939E-02   0.1271182        9.439930        0.000000        90.00137        0.000000        0.000000        97461.34        98857.02        633.1281        0.000000        316.8292        294.3754        294.1622        0.000000        0.000000        0.000000       0.8686804        3361.246        0.000000        0.000000        24.53985        8.803643        9.508115       0.3473231E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.367431        32.71537      -0.8688611E-11
    340.0000        6.921187       0.3459973E-01    3355.601        2.500020        1.482171       0.6707333E-02   0.1185834        9.404819        0.000000        89.99888        0.000000        0.000000        97461.41        98856.98        633.1281        0.000000        316.8292        294.3754        294.1624        0.000000        0.000000        0.000000       0.8692182        3361.320        0.000000        0.000000        24.53985        8.803647        9.473281       0.3464490E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.441748        32.71885      -0.8688475E-11
    340.1000        6.921218       0.3459328E-01    3355.669        2.500020        1.482455       0.7600514E-02   0.1084834        9.369879        0.000000        90.00094        0.000000        0.000000        97461.47        98856.94        633.1281        0.000000        316.8293        294.3753        294.1626        0.000000        0.000000        0.000000       0.8697576        3361.382        0.000000        0.000000        24.53985        8.803651        9.438188       0.3459292E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.354240        32.72704      -0.8688395E-11
    340.2000        6.921251       0.3458685E-01    3355.734        2.500020        1.482730       0.8054885E-02   0.1004031        9.334829        0.000000        90.00142        0.000000        0.000000        97461.54        98856.90        633.1281        0.000000        316.8293        294.3753        294.1628        0.000000        0.000000        0.000000       0.8702868        3361.451        0.000000        0.000000        24.53985        8.803655        9.402962       0.3457678E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.409719        32.73320      -0.8688422E-11
    340.3000        6.921291       0.3458042E-01    3355.803        2.500020        1.483007       0.8885470E-02   0.9592736E-01    9.300072        0.000000        90.00080        0.000000        0.000000        97461.61        98856.86        633.1281        0.000000        316.8293        294.3752        294.1630        0.000000        0.000000        0.000000       0.8708189        3361.568        0.000000        0.000000        24.53985        8.803658        9.367690       0.3459625E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.345755        32.73507      -0.8688330E-11
    340.4000        6.921332       0.3457399E-01    3355.900        2.500020        1.483278       0.8612812E-02   0.9712152E-01    9.266065        0.000000        90.00118        0.000000        0.000000        97461.68        98856.82        633.1281        0.000000        316.8294        294.3752        294.1632        0.000000        0.000000        0.000000       0.8713455        3361.625        0.000000        0.000000        24.53985        8.803661        9.332509       0.3465059E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.395697        32.74367      -0.8688376E-11
    340.5000        6.921376       0.3456758E-01    3355.981        2.500020        1.483556       0.8292163E-02   0.1045376        9.232233        0.000000        90.00086        0.000000        0.000000        97461.75        98856.78        633.1281        0.000000        316.8295        294.3752        294.1635        0.000000        0.000000        0.000000       0.8718784        3361.739        0.000000        0.000000        24.53985        8.803665        9.297726       0.3473859E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.331302        32.74628      -0.8688460E-11
    340.6000        6.921418       0.3456118E-01    3356.079        2.500020        1.483830       0.7682553E-02   0.1154168        9.199006        0.000000        90.00082        0.000000        0.000000        97461.81        98856.74        633.1280        0.000000        316.8295        294.3751        294.1637        0.000000        0.000000        0.000000       0.8724085        3361.782        0.000000        0.000000        24.53985        8.803669        9.263332       0.3485853E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.256104        32.75794      -0.8688585E-11
    340.7000        6.921455       0.3455477E-01    3356.149        2.500020        1.484100       0.7799730E-02   0.1270866        9.165194        0.000000        89.99902        0.000000        0.000000        97461.88        98856.70        633.1280        0.000000        316.8296        294.3751        294.1638        0.000000        0.000000        0.000000       0.8729339        3361.845        0.000000        0.000000        24.53985        8.803673        9.229383       0.3500837E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.321429        32.76374      -0.8688513E-11
    340.8000        6.921488       0.3454838E-01    3356.214        2.500020        1.484376       0.7264843E-02   0.1341073        9.131119        0.000000        90.00110        0.000000        0.000000        97461.95        98856.66        633.1280        0.000000        316.8296        294.3750        294.1641        0.000000        0.000000        0.000000       0.8734658        3361.902        0.000000        0.000000        24.53985        8.803676        9.195537       0.3518568E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.233637        32.77305      -0.8688645E-11
    340.9000        6.921524       0.3454199E-01    3356.272        2.500020        1.484647       0.7835189E-02   0.1343287        9.096667        0.000000        89.99899        0.000000        0.000000        97462.02        98856.62        633.1280        0.000000        316.8297        294.3750        294.1643        0.000000        0.000000        0.000000       0.8739918        3361.975        0.000000        0.000000        24.53984        8.803679        9.161494       0.3538775E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.304315        32.77684      -0.8688640E-11
    341.0000        6.921558       0.3453561E-01    3356.340        2.500020        1.484923       0.7679364E-02   0.1286320        9.062363        0.000000        90.00100        0.000000        0.000000        97462.09        98856.58        633.1280        0.000000        316.8297        294.3749        294.1645        0.000000        0.000000        0.000000       0.8745236        3362.038        0.000000        0.000000        24.53984        8.803683        9.127161       0.3561147E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.217136        32.78511      -0.8688562E-11
    341.1000        6.921595       0.3452924E-01    3356.406        2.500020        1.485192       0.7821095E-02   0.1204194        9.027957        0.000000        90.00136        0.000000        0.000000        97462.16        98856.53        633.1279        0.000000        316.8298        294.3749        294.1647        0.000000        0.000000        0.000000       0.8750489        3362.110        0.000000        0.000000        24.53984        8.803687        9.092638       0.3585335E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.273571        32.79093      -0.8688533E-11
    341.2000        6.921638       0.3452288E-01    3356.476        2.500020        1.485467       0.8611693E-02   0.1126931        8.993877        0.000000        90.00085        0.000000        0.000000        97462.23        98856.49        633.1279        0.000000        316.8298        294.3748        294.1649        0.000000        0.000000        0.000000       0.8755800        3362.226        0.000000        0.000000        24.53984        8.803690        9.058032       0.3610946E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.207343        32.79299      -0.8688548E-11
    341.3000        6.921683       0.3451652E-01    3356.575        2.500020        1.485738       0.8367485E-02   0.1094713        8.960525        0.000000        90.00113        0.000000        0.000000        97462.30        98856.45        633.1279        0.000000        316.8299        294.3748        294.1651        0.000000        0.000000        0.000000       0.8761073        3362.289        0.000000        0.000000        24.53984        8.803694        9.023517       0.3637564E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.258877        32.80119      -0.8688526E-11
    341.4000        6.921730       0.3451017E-01    3356.657        2.500020        1.486017       0.7893445E-02   0.1129095        8.927336        0.000000        90.00089        0.000000        0.000000        97462.37        98856.41        633.1279        0.000000        316.8299        294.3748        294.1653        0.000000        0.000000        0.000000       0.8766424        3362.404        0.000000        0.000000        24.53984        8.803698        8.989409       0.3664754E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.191862        32.80396      -0.8688652E-11
    341.5000        6.921777       0.3450382E-01    3356.757        2.500020        1.486293       0.7178129E-02   0.1212058        8.894643        0.000000        89.99876        0.000000        0.000000        97462.44        98856.37        633.1279        0.000000        316.8300        294.3747        294.1655        0.000000        0.000000        0.000000       0.8771752        3362.465        0.000000        0.000000        24.53984        8.803700        8.955688       0.3692077E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.270122        32.81150      -0.8688711E-11
    341.6000        6.921817       0.3449748E-01    3356.839        2.500020        1.486576       0.5662300E-02   0.1322411        8.861569        0.000000        89.99864        0.000000        0.000000        97462.50        98856.32        633.1279        0.000000        316.8300        294.3747        294.1656        0.000000        0.000000        0.000000       0.8777156        3362.532        0.000000        0.000000        24.53984        8.803704        8.922387       0.3719108E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.372309        32.81701      -0.8688687E-11
    341.7000        6.921854       0.3449116E-01    3356.910        2.500020        1.486868       0.4207437E-02   0.1404458        8.828053        0.000000        89.99860        0.000000        0.000000        97462.57        98856.28        633.1279        0.000000        316.8301        294.3746        294.1659        0.000000        0.000000        0.000000       0.8782641        3362.605        0.000000        0.000000        24.53984        8.803708        8.889204       0.3745438E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.485926        32.82128      -0.8688685E-11
    341.8000        6.921891       0.3448483E-01    3356.980        2.500020        1.487167       0.3629324E-02   0.1424573        8.794257        0.000000        89.99850        0.000000        0.000000        97462.64        98856.23        633.1279        0.000000        316.8301        294.3746        294.1660        0.000000        0.000000        0.000000       0.8788198        3362.679        0.000000        0.000000        24.53984        8.803711        8.855813       0.3770681E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.604822        32.82479      -0.8688786E-11
    341.9000        6.921927       0.3447851E-01    3357.051        2.500020        1.487471       0.3551355E-02   0.1382353        8.760329        0.000000        89.99844        0.000000        0.000000        97462.71        98856.20        633.1279        0.000000        316.8302        294.3745        294.1663        0.000000        0.000000        0.000000       0.8793812        3362.755        0.000000        0.000000        24.53984        8.803715        8.822100       0.3794478E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.725895        32.82784      -0.8688732E-11
    342.0000        6.921960       0.3447220E-01    3357.125        2.500020        1.487778       0.3417029E-02   0.1300924        8.726413        0.000000        90.00134        0.000000        0.000000        97462.78        98856.15        633.1278        0.000000        316.8302        294.3745        294.1664        0.000000        0.000000        0.000000       0.8799467        3362.812        0.000000        0.000000        24.53984        8.803718        8.788114       0.3816480E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.624768        32.83632      -0.8688812E-11
    342.1000        6.921996       0.3446590E-01    3357.187        2.500020        1.488073       0.5061669E-02   0.1205300        8.692150        0.000000        89.99883        0.000000        0.000000        97462.84        98856.10        633.1278        0.000000        316.8303        294.3745        294.1666        0.000000        0.000000        0.000000       0.8804992        3362.888        0.000000        0.000000        24.53984        8.803721        8.753953       0.3836358E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.699708        32.83901      -0.8688793E-11
    342.2000        6.922030       0.3445960E-01    3357.259        2.500020        1.488369       0.5854508E-02   0.1120280        8.658055        0.000000        90.00089        0.000000        0.000000        97462.91        98856.06        633.1278        0.000000        316.8303        294.3744        294.1668        0.000000        0.000000        0.000000       0.8810524        3362.952        0.000000        0.000000        24.53984        8.803725        8.719624       0.3853803E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.611546        32.84650      -0.8688942E-11
    342.3000        6.922067       0.3445331E-01    3357.328        2.500020        1.488653       0.6405381E-02   0.1069288        8.623829        0.000000        90.00138        0.000000        0.000000        97462.98        98856.02        633.1278        0.000000        316.8304        294.3744        294.1670        0.000000        0.000000        0.000000       0.8815946        3363.024        0.000000        0.000000        24.53984        8.803728        8.685217       0.3868539E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.667444        32.85194      -0.8688997E-11
    342.4000        6.922110       0.3444703E-01    3357.400        2.500020        1.488940       0.7420125E-02   0.1054604        8.589894        0.000000        90.00077        0.000000        0.000000        97463.05        98855.97        633.1278        0.000000        316.8304        294.3743        294.1672        0.000000        0.000000        0.000000       0.8821393        3363.143        0.000000        0.000000        24.53984        8.803732        8.650782       0.3880331E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.603112        32.85315      -0.8689055E-11
    342.5000        6.922155       0.3444075E-01    3357.501        2.500020        1.489221       0.7309475E-02   0.1087569        8.556722        0.000000        90.00114        0.000000        0.000000        97463.12        98855.92        633.1277        0.000000        316.8305        294.3743        294.1674        0.000000        0.000000        0.000000       0.8826783        3363.205        0.000000        0.000000        24.53984        8.803735        8.616449       0.3888985E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.653446        32.86107      -0.8689025E-11
    342.6000        6.922204       0.3443449E-01    3357.587        2.500020        1.489507       0.7024208E-02   0.1170416        8.523749        0.000000        90.00082        0.000000        0.000000        97463.19        98855.88        633.1277        0.000000        316.8305        294.3742        294.1676        0.000000        0.000000        0.000000       0.8832234        3363.324        0.000000        0.000000        24.53984        8.803739        8.582541       0.3894354E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.588513        32.86306      -0.8689039E-11
    342.7000        6.922250       0.3442822E-01    3357.692        2.500020        1.489791       0.6422598E-02   0.1277598        8.491413        0.000000        90.00079        0.000000        0.000000        97463.26        98855.84        633.1277        0.000000        316.8306        294.3742        294.1678        0.000000        0.000000        0.000000       0.8837655        3363.372        0.000000        0.000000        24.53984        8.803741        8.549050       0.3896335E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.512457        32.87414      -0.8688970E-11
    342.8000        6.922291       0.3442197E-01    3357.768        2.500020        1.490070       0.6519908E-02   0.1387014        8.458506        0.000000        89.99899        0.000000        0.000000        97463.33        98855.79        633.1277        0.000000        316.8307        294.3741        294.1680        0.000000        0.000000        0.000000       0.8843029        3363.440        0.000000        0.000000        24.53984        8.803745        8.516036       0.3894880E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.578269        32.87933      -0.8688831E-11
    342.9000        6.922328       0.3441572E-01    3357.840        2.500020        1.490355       0.5942879E-02   0.1449115        8.425353        0.000000        90.00107        0.000000        0.000000        97463.40        98855.74        633.1277        0.000000        316.8307        294.3741        294.1682        0.000000        0.000000        0.000000       0.8848467        3363.501        0.000000        0.000000        24.53983        8.803748        8.483127       0.3889992E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.489476        32.88809      -0.8688836E-11
    343.0000        6.922368       0.3440948E-01    3357.904        2.500020        1.490634       0.6540793E-02   0.1445678        8.391823        0.000000        89.99896        0.000000        0.000000        97463.46        98855.70        633.1277        0.000000        316.8307        294.3740        294.1683        0.000000        0.000000        0.000000       0.8853846        3363.578        0.000000        0.000000        24.53983        8.803752        8.450009       0.3881737E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.560714        32.89129      -0.8688642E-11
    343.1000        6.922406       0.3440324E-01    3357.978        2.500020        1.490919       0.6381562E-02   0.1386621        8.358438        0.000000        90.00097        0.000000        0.000000        97463.53        98855.65        633.1277        0.000000        316.8308        294.3740        294.1685        0.000000        0.000000        0.000000       0.8859285        3363.644        0.000000        0.000000        24.53983        8.803755        8.416588       0.3870227E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.472538        32.89901      -0.8688571E-11
    343.2000        6.922447       0.3439701E-01    3358.048        2.500020        1.491197       0.6564104E-02   0.1305333        8.324941        0.000000        89.99895        0.000000        0.000000        97463.60        98855.60        633.1277        0.000000        316.8308        294.3739        294.1687        0.000000        0.000000        0.000000       0.8864658        3363.725        0.000000        0.000000        24.53983        8.803759        8.382974       0.3855613E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.544056        32.90160      -0.8688422E-11
    343.3000        6.922487       0.3439079E-01    3358.127        2.500020        1.491481       0.5851553E-02   0.1231599        8.291698        0.000000        90.00095        0.000000        0.000000        97463.67        98855.55        633.1277        0.000000        316.8309        294.3739        294.1689        0.000000        0.000000        0.000000       0.8870090        3363.794        0.000000        0.000000        24.53983        8.803761        8.349286       0.3838072E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.456990        32.90899      -0.8688387E-11
    343.4000        6.922529       0.3438457E-01    3358.201        2.500020        1.491759       0.5861983E-02   0.1189538        8.258352        0.000000        90.00131        0.000000        0.000000        97463.74        98855.51        633.1276        0.000000        316.8310        294.3738        294.1691        0.000000        0.000000        0.000000       0.8875461        3363.872        0.000000        0.000000        24.53983        8.803764        8.315641       0.3817813E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.514416        32.91390      -0.8688454E-11
    343.5000        6.922575       0.3437837E-01    3358.278        2.500020        1.492043       0.6833764E-02   0.1181294        8.225291        0.000000        90.00084        0.000000        0.000000        97463.80        98855.46        633.1276        0.000000        316.8310        294.3738        294.1693        0.000000        0.000000        0.000000       0.8880894        3363.990        0.000000        0.000000        24.53983        8.803768        8.282055       0.3795082E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.446971        32.91557      -0.8688257E-11
    343.6000        6.922625       0.3437217E-01    3358.381        2.500020        1.492323       0.6923023E-02   0.1216162        8.192899        0.000000        90.00108        0.000000        0.000000        97463.88        98855.41        633.1276        0.000000        316.8311        294.3737        294.1694        0.000000        0.000000        0.000000       0.8886296        3364.057        0.000000        0.000000        24.53983        8.803771        8.248612       0.3770162E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.499815        32.92290      -0.8688262E-11
    343.7000        6.922674       0.3436597E-01    3358.468        2.500020        1.492612       0.6663255E-02   0.1294217        8.160645        0.000000        90.00100        0.000000        0.000000        97463.95        98855.37        633.1276        0.000000        316.8311        294.3737        294.1696        0.000000        0.000000        0.000000       0.8891779        3364.167        0.000000        0.000000        24.53983        8.803775        8.215575       0.3743371E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.428438        32.92607      -0.8688378E-11
    343.8000        6.922723       0.3435978E-01    3358.568        2.500020        1.492898       0.6339730E-02   0.1388359        8.128850        0.000000        90.00261        0.000000        0.000000        97464.02        98855.32        633.1276        0.000000        316.8311        294.3737        294.1698        0.000000        0.000000        0.000000       0.8897240        3364.225        0.000000        0.000000        24.53983        8.803778        8.182893       0.3715060E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.340062        32.93939      -0.8688507E-11
    343.9000        6.922774       0.3435360E-01    3358.646        2.500020        1.493180       0.7281499E-02   0.1478053        8.096719        0.000000        89.99924        0.000000        0.000000        97464.08        98855.27        633.1276        0.000000        316.8312        294.3736        294.1700        0.000000        0.000000        0.000000       0.8902661        3364.335        0.000000        0.000000        24.53983        8.803781        8.150569       0.3685610E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.402654        32.93903      -0.8688631E-11
    344.0000        6.922826       0.3434743E-01    3358.746        2.500020        1.493470       0.6212751E-02   0.1539018        8.065101        0.000000        89.99860        0.000000        0.000000        97464.15        98855.23        633.1276        0.000000        316.8313        294.3736        294.1701        0.000000        0.000000        0.000000       0.8908161        3364.403        0.000000        0.000000        24.53983        8.803784        8.118384       0.3655432E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        4.496651        32.94525      -0.8688562E-11
